tilegrp,tileid,mjd,expnum,exptime,stage,status,drpqual,drpver,dpos,object,obstime,sci_ra,sci_dec,sci_pa,sci_amass,sci_kmpos,sci_focpos,sci_alt,sci_sh_hght,sci_moon_sep,skye_ra,skye_dec,skye_pa,skye_amass,skye_kmpos,skye_focpos,skye_name,skye_alt,sci_skye_sep,skye_sh_hght,skye_moon_sep,skyw_ra,skyw_dec,skyw_pa,skyw_amass,skyw_kmpos,skyw_focpos,skyw_name,skyw_alt,sci_skyw_sep,skyw_sh_hght,skyw_moon_sep,moon_ra,moon_dec,moon_phase,moon_fli,sun_alt,moon_alt,filename,location,agcam_location,calib_mjd,std_mean_senb,std_mean_senr,std_mean_senz,sci_mean_senb,sci_mean_senr,sci_mean_senz,mod_mean_senb,mod_mean_senr,mod_mean_senz,fluxcal,ra,dec,pa,NGCname,ra_icrs,dec_icrs,ra_g,dec_g
1040XX,1040375,60638,30175,900.0,1,0,0,1.2.0,0,tile_id=1040375,2024-11-24T05:32:30.154,97.74253764419143,3.0259791948102994,2.542973342365056,1.275,-51.25,35.63,51.6664,2451.41626,69.6722,100.17875533445235,8.967078520243223,1.302169764792439,1.406,-50.24,35.27,grid146,45.3305,6.4157,2720.79398,66.6278,70.85949331282879,-56.12800623385033,1.0923069544902193,1.125,-56.09,36.27,WHAM_south_08,62.6918,63.0903,1277.89606,100.3637,167.62972,7.94913,283.44,0.3851,-38.0693,-5.3866,lvmSFrame-00030175.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040375/60638/lvmSFrame-00030175.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030175.fits,60636,,,,,,,,,,0.0,97.74253764419143,3.0259791948102994,2.542973342365056,NGC2237,97.74253764419143,3.0259791948102994,-152.10093304349252,-3.1640750725629045
1040XX,1040887,60638,30176,900.0,1,0,0,1.2.0,0,tile_id=1040887,2024-11-24T05:48:44.168,98.16371927149918,3.007017052917752,2.5789643278594334,1.244,-47.94,35.63,53.4891,2201.77808,69.3766,100.17876383454936,8.967074784529276,1.2674485913164837,1.361,-46.31,35.24,grid146,47.2678,6.2877,2433.15861,66.7521,70.85948735225449,-56.12800434722826,1.1022359111327227,1.131,-53.79,36.27,WHAM_south_08,62.1583,63.1918,1208.33475,100.3851,167.74978,7.89411,283.56,0.3841,-36.7906,-1.9312,lvmSFrame-00030176.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040887/60638/lvmSFrame-00030176.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030176.fits,60636,,,,,,,,,,0.0,98.16371927149918,3.007017052917752,2.5789643278594334,NGC2237,98.16371927149918,3.007017052917752,-151.89034331215927,-2.799336277533216
1040XX,1040374,60638,30177,900.0,1,0,0,1.2.0,0,tile_id=1040374,2024-11-24T06:05:02.081,97.54858970910887,3.3992437621398515,2.512596830671875,1.219,-43.45,35.63,55.0643,1991.45002,70.0528,70.85949645089156,-56.12806877113792,1.6012356466944684,1.14,-51.74,35.24,WHAM_south_08,61.3386,63.3941,1125.47813,100.4043,100.17878222776962,8.96709130127424,0.8138332342507271,1.326,-42.13,36.27,grid146,48.9274,6.1509,2147.61778,66.8731,167.86644,7.83873,283.67,0.3831,-35.2549,1.5265,lvmSFrame-00030177.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040374/60638/lvmSFrame-00030177.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030177.fits,60636,,,,,,,,,,0.0,97.54858970910887,3.3992437621398515,2.512596830671875,NGC2237,97.54858970910887,3.3992437621398515,-152.52207947565904,-3.164074459225678
1041XX,1041398,60638,30178,900.0,1,0,0,1.2.0,0,tile_id=1041398,2024-11-24T06:22:49.250,98.5849134988458,2.9877488622458626,2.608859895966737,1.198,-40.52,35.47,56.5534,1691.49498,69.1996,70.85949973306609,-56.12802072189078,1.6432169188288437,1.153,-49.33,35.22,WHAM_south_08,60.1494,63.2946,1022.27254,100.4226,100.17880535657424,8.967068067317669,0.7792781080962929,1.298,-37.8,36.15,grid146,50.3697,6.1857,1843.03501,67.0009,167.98932,7.77807,283.8,0.382,-33.3157,5.2821,lvmSFrame-00030178.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041398/60638/lvmSFrame-00030178.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030178.fits,60636,,,,,,,,,,0.0,98.5849134988458,2.9877488622458626,2.608859895966737,NGC2237,98.5849134988458,2.9877488622458626,-151.67974420394026,-2.4346015921469624
1040XX,1040886,60638,30179,900.0,1,0,0,1.2.0,0,tile_id=1040886,2024-11-24T06:39:02.396,97.96992795960148,3.380538287154415,2.5505532705926437,1.189,-36.09,35.42,57.1913,1477.3065,69.868,100.17876954817832,8.967078312643034,1.2077880777393082,1.281,-34.08,35.2,grid146,51.3135,6.0023,1574.92126,67.1136,70.85948042498997,-56.128038280700736,1.1531341709383225,1.169,-46.97,36.11,WHAM_south_08,58.8285,63.4947,918.77769,100.4369,168.09737,7.72253,283.91,0.3811,-31.3303,8.6861,lvmSFrame-00030179.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040886/60638/lvmSFrame-00030179.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030179.fits,60636,,,,,,,,,,0.0,97.96992795960148,3.380538287154415,2.5505532705926437,NGC2237,97.96992795960148,3.380538287154415,-152.31150784555746,-2.799335063108579
1041XX,1041397,60638,30180,900.0,1,0,0,1.2.0,0,tile_id=1041397,2024-11-24T06:55:14.047,98.39127862805879,3.361493880519514,2.608262048115235,1.184,-32.87,35.42,57.5912,1240.94871,69.5567,100.17878300996232,8.96705670477901,1.2109513761003745,1.271,-30.19,35.17,grid146,51.8749,5.8803,1319.61754,67.2224,70.85945207584322,-56.12801355458198,1.1810804351721986,1.188,-44.88,36.09,WHAM_south_08,57.3159,63.5966,808.97093,100.4488,168.2015,7.66682,284.01,0.3802,-29.1623,12.0602,lvmSFrame-00030180.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041397/60638/lvmSFrame-00030180.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030180.fits,60636,,,,,,,,,,0.0,98.39127862805879,3.361493880519514,2.608262048115235,NGC2237,98.39127862805879,3.361493880519514,-152.1009149111101,-2.434604418138769
1041XX,1041908,60638,30181,900.0,1,0,0,1.2.0,0,tile_id=1041908,2024-11-24T07:11:25.683,98.81264074829366,3.3421732151785464,2.6426219135074183,1.184,-29.7,35.4,57.6175,1018.28167,69.2417,100.17878256911476,8.967066958126814,1.224269653070232,1.268,-26.36,35.14,grid146,52.0386,5.7864,1079.89631,67.3277,70.85943341480179,-56.12800168776004,1.2017746236672864,1.211,-42.85,36.09,WHAM_south_08,55.6387,63.6999,695.36345,100.4585,168.30195,7.61083,284.11,0.3794,-26.8281,15.4042,lvmSFrame-00030181.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041908/60638/lvmSFrame-00030181.fits,sdsswork/data/agcam/lco/60638/coadds/lvm.sci.coadd_s00030181.fits,60636,,,,,,,,,,0.0,98.81264074829366,3.3421732151785464,2.6426219135074183,NGC2237,98.81264074829366,3.3421732151785464,-151.89033876163373,-2.0698596959366076
1039XX,1039348,60639,30197,900.0,1,0,0,1.2.0,0,tile_id=1039348,2024-11-25T04:04:49.539,96.31628311348818,4.180778372749127,2.3366449285747364,1.619,-68.5,36.21,38.1401,3789.38241,80.9045,70.85958576777851,-56.128061789351904,1.3770862494191083,1.147,-68.88,35.83,WHAM_south_08,60.6755,63.8095,1370.25643,101.3649,100.17872312939993,8.96715463237576,1.0850272974006239,1.882,-69.38,36.67,grid146,32.0743,6.1338,4262.45105,76.9514,177.38419,2.67201,293.5,0.3018,-39.7964,-29.4738,lvmSFrame-00030197.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039348/60639/lvmSFrame-00030197.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030197.fits,60636,,,,,,,,,,0.0,96.31628311348818,4.180778372749127,2.3366449285747364,NGC2237,96.31628311348818,4.180778372749127,-153.78565333561582,-3.8935734301444223
1039XX,1039347,60639,30198,900.0,1,0,0,1.2.0,0,tile_id=1039347,2024-11-25T04:21:29.840,96.12094067083379,4.5530936245461415,2.305229574440478,1.524,-64.57,36.09,41.0184,3638.11446,81.239,100.17873036404688,8.967090943378171,1.3504611555577186,1.741,-65.89,35.69,grid146,35.0466,5.976,3984.62111,77.1079,70.8595799451801,-56.128089000394816,0.9033569300415142,1.136,-66.08,36.59,WHAM_south_08,61.6839,64.1167,1387.82006,101.3933,177.53312,2.60921,293.65,0.3006,-40.1159,-26.0155,lvmSFrame-00030198.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039347/60639/lvmSFrame-00030198.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030198.fits,60636,,,,,,,,,,0.0,96.12094067083379,4.5530936245461415,2.305229574440478,NGC2237,96.12094067083379,4.5530936245461415,-154.20681101502313,-3.893562695750359
1039XX,1039861,60639,30199,900.0,1,0,0,1.2.0,0,tile_id=1039861,2024-11-25T04:37:56.992,96.93277495616111,3.7905662132898637,2.420085336874667,1.443,-61.84,35.99,43.8477,3301.94994,80.603,100.1787306195009,8.967059974253647,1.2931574847549336,1.629,-62.16,35.69,grid146,37.8438,6.0988,3703.0,77.259,70.8595374950145,-56.12801626335227,0.9192834101368407,1.128,-63.56,36.49,WHAM_south_08,62.4029,63.6,1387.82074,101.4194,177.67673,2.54719,293.8,0.2994,-40.1147,-22.5709,lvmSFrame-00030199.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039861/60639/lvmSFrame-00030199.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030199.fits,60636,,,,,,,,,,0.0,96.93277495616111,3.7905662132898637,2.420085336874667,NGC2237,96.93277495616111,3.7905662132898637,-153.15388970975812,-3.528829216409521
1039XX,1039860,60639,30200,900.0,1,0,0,1.2.0,0,tile_id=1039860,2024-11-25T04:55:21.987,96.73800520407391,4.1633309351499594,2.3663731531854513,1.378,-57.62,36.11,46.5185,3106.2314,80.9367,70.85949518678974,-56.12806744502545,1.3812338640302013,1.124,-61.16,35.84,WHAM_south_08,62.8385,63.9058,1369.08514,101.4449,100.17872432437987,8.967155944641506,0.8856487866599455,1.535,-57.92,36.64,grid146,40.6312,5.8952,3398.42497,77.4153,177.82496,2.48149,293.95,0.2982,-39.7711,-18.8967,lvmSFrame-00030200.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039860/60639/lvmSFrame-00030200.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030200.fits,60636,,,,,,,,,,0.0,96.73800520407391,4.1633309351499594,2.3663731531854513,NGC2237,96.73800520407391,4.1633309351499594,-153.575052603085,-3.528818844645656
1040XX,1040373,60639,30201,900.0,1,0,0,1.2.0,0,tile_id=1040373,2024-11-25T05:11:37.082,97.35430812789336,3.772428380680033,2.4868959222091593,1.327,-54.62,36.05,48.9067,2818.63392,80.4729,100.17866936023893,8.967114040285718,1.1916500012194173,1.465,-54.3,35.78,grid146,43.043,5.9041,3109.94171,77.5576,70.85953983688687,-56.12808732755998,0.931490406960268,1.123,-58.55,36.54,WHAM_south_08,62.928,63.6985,1334.60346,101.4665,177.95964,2.42012,294.08,0.2971,-39.139,-15.4477,lvmSFrame-00030201.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040373/60639/lvmSFrame-00030201.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030201.fits,60636,,,,,,,,,,0.0,97.35430812789336,3.772428380680033,2.4868959222091593,NGC2237,97.35430812789336,3.772428380680033,-152.94327394705758,-3.164084636482017
1040XX,1040885,60639,30202,900.0,1,0,0,1.2.0,0,tile_id=1040885,2024-11-25T05:27:56.965,97.77585060390263,3.7539629324095327,2.530985962199947,1.287,-51.27,36.02,50.947,2563.99221,80.1881,70.85950570675465,-56.12807792756834,1.4111983404760278,1.125,-56.39,35.73,WHAM_south_08,62.7062,63.7982,1284.12715,101.4862,100.17873819286747,8.967146570380653,0.7793673411198926,1.408,-50.18,36.48,grid146,45.2511,5.7338,2817.85357,77.6969,178.09136,2.35838,294.22,0.296,-38.2123,-11.9663,lvmSFrame-00030202.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040885/60639/lvmSFrame-00030202.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030202.fits,60636,,,,,,,,,,0.0,97.77585060390263,3.7539629324095327,2.530985962199947,NGC2237,97.77585060390263,3.7539629324095327,-152.73268374402062,-2.79933064582913
1040XX,1040372,60639,30203,900.0,1,0,0,1.2.0,0,tile_id=1040372,2024-11-25T05:43:56.151,97.15974010577285,4.145464272012413,2.445865281966988,1.255,-46.85,35.99,52.8209,2363.42974,80.9197,100.17871245244712,8.967104823130445,1.1088533045018174,1.363,-46.52,35.67,grid146,47.171,5.6779,2531.94441,77.8299,70.8595267508106,-56.128083720097855,0.960022391214121,1.131,-53.92,36.44,WHAM_south_08,62.194,64.0034,1220.33643,101.5034,178.21671,2.29785,294.34,0.295,-37.0369,-8.5474,lvmSFrame-00030203.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040372/60639/lvmSFrame-00030203.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030203.fits,60636,,,,,,,,,,0.0,97.15974010577285,4.145464272012413,2.445865281966988,NGC2237,97.15974010577285,4.145464272012413,-153.36442983134287,-3.16407858857689
1041XX,1041396,60639,30204,900.0,1,0,0,1.2.0,0,tile_id=1041396,2024-11-25T06:01:28.657,98.19738113897927,3.735145782313929,2.5622111886028947,1.227,-43.95,35.84,54.5509,2046.96145,80.0339,70.85950490727271,-56.12807252775001,1.4461640675716285,1.14,-51.69,35.61,WHAM_south_08,61.3165,63.8992,1135.49421,101.5198,100.17878525534123,8.967137575667074,0.6840235395286618,1.325,-42.04,36.48,grid146,48.9619,5.5901,2221.06198,77.9717,178.35011,2.23133,294.48,0.2939,-35.4625,-4.7873,lvmSFrame-00030204.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041396/60639/lvmSFrame-00030204.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030204.fits,60636,,,,,,,,,,0.0,98.19738113897927,3.735145782313929,2.5622111886028947,NGC2237,98.19738113897927,3.735145782313929,-152.52208937541366,-2.434602223337259
1042XX,1042418,60639,30206,900.0,1,0,0,1.2.0,0,tile_id=1042418,2024-11-25T06:34:18.192,99.04047079565163,3.6966168557100034,2.6562611089416768,1.197,-37.24,35.82,56.6643,1537.90434,79.4385,100.17878772514682,8.967063185850831,1.0374340696934605,1.281,-34.27,35.52,grid146,51.2755,5.3904,1659.31514,78.2255,70.85949742217998,-56.128025410062776,1.0192883774538393,1.168,-47.08,36.44,WHAM_south_08,58.8989,64.1053,942.43863,101.5438,178.58794,2.10648,294.73,0.292,-31.8024,2.2573,lvmSFrame-00030206.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042418/60639/lvmSFrame-00030206.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030206.fits,60636,,,,,,,,,,0.0,99.04047079565163,3.6966168557100034,2.6562611089416768,NGC2237,99.04047079565163,3.6966168557100034,-152.10092874285547,-1.7051115919976407
1041XX,1041395,60639,30207,900.0,1,0,0,1.2.0,0,tile_id=1041395,2024-11-25T06:50:34.327,98.00320335630748,4.108681881460714,2.505717476025386,1.194,-32.39,35.79,56.8542,1328.69363,80.5785,70.85948077812064,-56.12805772769579,1.514615581102112,1.187,-45.19,35.47,WHAM_south_08,57.3878,64.2024,834.62328,101.5523,100.17880231049055,8.967075905916207,0.6178688647272474,1.271,-30.15,36.46,grid146,51.858,5.3172,1396.94863,78.3456,178.70008,2.04441,294.84,0.2911,-29.6862,5.7456,lvmSFrame-00030207.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041395/60639/lvmSFrame-00030207.fits,sdsswork/data/agcam/lco/60639/coadds/lvm.sci.coadd_s00030207.fits,60636,,,,,,,,,,0.0,98.00320335630748,4.108681881460714,2.505717476025386,NGC2237,98.00320335630748,4.108681881460714,-152.94325178949796,-2.4346042358923308
1039XX,1039859,60651,30758,900.0,1,0,0,1.2.0,0,tile_id=1039859,2024-12-07T03:41:29.003,96.54286284274284,4.535971363064415,2.3486413829742725,1.495,-63.33,35.71,41.9826,3907.0278,127.749,70.85955212690702,-56.12806638126239,1.4937915556924264,1.132,-65.19,35.32,WHAM_south_08,62.0314,64.2122,1179.0426,84.0586,100.17873900592116,8.96712814821938,1.1086638840256442,1.689,-64.07,36.45,grid146,36.2827,5.7153,4854.45725,132.3327,328.60293,-15.19985,70.37,0.3331,-36.7946,5.4278,lvmSFrame-00030758.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039859/60651/lvmSFrame-00030758.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030758.fits,60636,,,,,,,,,,0.0,96.54286284274284,4.535971363064415,2.3486413829742725,NGC2237,96.54286284274284,4.535971363064415,-153.99623463749137,-3.5288197708490188
1039XX,1039858,60651,30759,900.0,1,0,0,1.2.0,0,tile_id=1039858,2024-12-07T03:57:38.463,96.34737564466722,4.908445852376347,2.2972182775428864,1.426,-59.41,35.71,44.5201,3879.63424,127.5252,70.85952908153706,-56.128012881513335,1.5141261204808711,1.126,-62.74,35.28,WHAM_south_08,62.6149,64.5191,1222.36828,84.0445,100.17876903776337,8.967058795712292,1.051598544776023,1.589,-60.37,36.45,grid146,38.9664,5.5616,4622.37374,132.1906,328.75251,-15.12219,70.52,0.3344,-37.5862,2.0969,lvmSFrame-00030759.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039858/60651/lvmSFrame-00030759.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030759.fits,60636,,,,,,,,,,0.0,96.34737564466722,4.908445852376347,2.2972182775428864,NGC2237,96.34737564466722,4.908445852376347,-154.41738223537007,-3.528809678937795
1040XX,1040371,60651,30760,900.0,1,0,0,1.2.0,0,tile_id=1040371,2024-12-07T04:15:17.683,96.96482713518964,4.518405091544747,2.371076617378162,1.363,-56.09,35.73,47.1838,3657.02638,127.8617,70.85952047127023,-56.128011217860944,1.51833843612686,1.123,-60.11,35.36,WHAM_south_08,62.9147,64.3089,1252.84669,84.0264,100.17876705554359,8.96707150883317,0.9785861244464595,1.502,-56.25,36.16,grid146,41.7104,5.4747,4352.56652,132.0307,328.9205,-15.03751,70.69,0.3358,-38.1306,-1.506,lvmSFrame-00030760.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040371/60651/lvmSFrame-00030760.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030760.fits,60636,,,,,,,,,,0.0,96.96482713518964,4.518405091544747,2.371076617378162,NGC2237,96.96482713518964,4.518405091544747,-153.78561801300887,-3.164066366958777
1040XX,1040884,60651,30761,900.0,1,0,0,1.2.0,0,tile_id=1040884,2024-12-07T04:31:26.974,97.581462942684,4.127267172382988,2.444909291168373,1.315,-53.09,35.73,49.4801,3430.33825,128.2049,70.85951913807472,-56.12799935182194,1.5306020577277337,1.123,-57.74,35.36,WHAM_south_08,62.8698,64.1022,1264.71036,84.0074,100.17878516473613,8.967056965433537,0.923084443741357,1.438,-52.42,36.16,grid146,44.0194,5.4843,4090.88919,131.8801,329.07833,-14.96025,70.84,0.3371,-38.3268,-4.7653,lvmSFrame-00030761.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040884/60651/lvmSFrame-00030761.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030761.fits,60636,,,,,,,,,,0.0,97.581462942684,4.127267172382988,2.444909291168373,NGC2237,97.581462942684,4.127267172382988,-153.15385725382123,-2.7993385766520285
1041XX,1041907,60651,30762,900.0,1,0,0,1.2.0,0,tile_id=1041907,2024-12-07T04:47:37.334,98.61893538758518,3.7160451416175633,2.560072045726289,1.279,-50.5,35.73,51.4323,3176.37585,128.9408,70.85949597610669,-56.12799687966334,1.5460327475057078,1.127,-55.41,35.32,WHAM_south_08,62.5205,64.0016,1260.99206,83.986,100.17879092578902,8.967067795417107,0.8752441615815905,1.387,-48.52,36.14,grid146,46.1055,5.4749,3815.62678,131.7254,329.2402,-14.8832,71.01,0.3384,-38.2304,-7.9873,lvmSFrame-00030762.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041907/60651/lvmSFrame-00030762.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030762.fits,60636,,,,,,,,,,0.0,98.61893538758518,3.7160451416175633,2.560072045726289,NGC2237,98.61893538758518,3.7160451416175633,-152.31151697035781,-2.0698414866527814
1040XX,1040883,60651,30763,900.0,1,0,0,1.2.0,0,tile_id=1040883,2024-12-07T05:03:53.428,97.38677335682237,4.500437263500543,2.3770731686115156,1.249,-45.26,35.69,53.151,3098.99276,127.8191,70.85952882727182,-56.12800368643352,1.5603403425894806,1.134,-53.13,35.32,WHAM_south_08,61.8744,64.4069,1241.57909,83.962,100.17879334204734,8.967074474759494,0.8244147125076403,1.346,-44.58,36.12,grid146,47.9418,5.2569,3526.80468,131.5659,329.40683,-14.80605,71.17,0.3398,-37.8398,-11.182,lvmSFrame-00030763.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040883/60651/lvmSFrame-00030763.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030763.fits,60636,,,,,,,,,,0.0,97.38677335682237,4.500437263500543,2.3770731686115156,NGC2237,97.38677335682237,4.500437263500543,-153.57500854605013,-2.79934083722399
1041XX,1041906,60651,30764,900.0,1,0,0,1.2.0,0,tile_id=1041906,2024-12-07T05:21:32.039,98.42493855096632,4.089791157445782,2.5666387332591403,1.224,-42.34,35.67,54.7731,2786.06532,128.5391,70.8595067235536,-56.12801243112248,1.5702959872209563,1.145,-50.7,35.19,WHAM_south_08,60.8642,64.3039,1203.20965,83.9333,100.17878589138728,8.967076153893046,0.790640949804627,1.313,-40.28,36.25,grid146,49.5944,5.179,3202.51363,131.3886,329.59172,-14.72285,71.36,0.3413,-37.0907,-14.5869,lvmSFrame-00030764.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041906/60651/lvmSFrame-00030764.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030764.fits,60636,,,,,,,,,,0.0,98.42493855096632,4.089791157445782,2.5666387332591403,NGC2237,98.42493855096632,4.089791157445782,-152.73267935051766,-2.069862627059454
1042XX,1042417,60651,30765,900.0,1,0,0,1.2.0,0,tile_id=1042417,2024-12-07T05:37:48.110,98.8466899386933,4.070565897556266,2.5290915698961665,1.208,-39.01,35.67,55.8386,2536.86792,128.7806,100.1787808192017,8.967070202160963,1.1612274887936695,1.291,-36.53,35.19,grid146,50.7677,5.0721,2896.22372,131.2213,70.85949232320999,-56.128040310920625,1.1207668857393596,1.158,-48.31,36.25,WHAM_south_08,59.6768,64.4067,1152.62966,83.9043,329.76593,-14.64663,71.53,0.3427,-36.1121,-17.664,lvmSFrame-00030765.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042417/60651/lvmSFrame-00030765.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030765.fits,60636,,,,,,,,,,0.0,98.8466899386933,4.070565897556266,2.5290915698961665,NGC2237,98.8466899386933,4.070565897556266,-152.52208614680092,-1.7051132803478652
1043XX,1043877,60651,30767,900.0,1,0,0,1.2.0,0,tile_id=1043877,2024-12-07T06:10:14.500,99.91846576039032,4.385562331438483,2.6945185940662455,1.198,-32.51,35.63,56.5729,2027.56312,129.568,100.17879189680252,8.967069160715948,1.1659079701922863,1.269,-28.74,35.17,grid146,51.9844,4.5888,2278.20097,130.8774,70.85945215628333,-56.12800852422855,1.1841114605582954,1.196,-44.11,36.21,WHAM_south_08,56.699,65.0223,1012.74855,83.8394,330.12339,-14.49623,71.88,0.3457,-33.3978,-23.5877,lvmSFrame-00030767.fits,sdsswork/lvm/spectro/redux/1.2.0/1043XX/1043877/60651/lvmSFrame-00030767.fits,sdsswork/data/agcam/lco/60651/coadds/lvm.sci.coadd_s00030767.fits,60636,,,,,,,,,,0.0,99.91846576039032,4.385562331438483,2.6945185940662455,NGC2237,99.91846576039032,4.385562331438483,-152.31151664125534,-0.6108742383474388
1039XX,1039857,60652,30813,900.0,1,0,0,1.2.0,0,tile_id=1039857,2024-12-08T03:42:37.760,96.15147895847586,5.280804307776061,2.2512545248401867,1.478,-61.61,35.68,42.5555,4026.4782,115.2754,100.17873290480078,8.967107075199724,1.4115102452228265,1.655,-63.13,35.29,grid146,37.1422,5.4362,4839.97604,119.6757,70.85953329645355,-56.12805488053824,1.0168300140420816,1.13,-64.2,36.14,WHAM_south_08,62.2455,64.8267,1173.59687,82.0434,341.356,-9.26357,83.1,0.4412,-36.7326,12.5234,lvmSFrame-00030813.fits,sdsswork/lvm/spectro/redux/1.2.0/1039XX/1039857/60652/lvmSFrame-00030813.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030813.fits,60636,,,,,,,,,,0.0,96.15147895847586,5.280804307776061,2.2512545248401867,NGC2237,96.15147895847586,5.280804307776061,-154.83856584997795,-3.528805387623437
1040XX,1040370,60652,30814,900.0,1,0,0,1.2.0,0,tile_id=1040370,2024-12-08T04:00:15.258,96.76955560831193,4.891212453856686,2.3207210713768167,1.406,-58.29,35.47,45.305,3833.54462,115.6869,100.17873914065679,8.967068184552277,1.3533616727779698,1.555,-59.06,35.17,grid146,40.0083,5.2973,4594.46621,119.5248,70.85951074127314,-56.12799696573321,1.0298060242521847,1.125,-61.54,35.92,WHAM_south_08,62.768,64.6151,1219.32601,82.0346,341.5015,-9.17641,83.25,0.4425,-37.5675,8.7577,lvmSFrame-00030814.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040370/60652/lvmSFrame-00030814.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030814.fits,60636,,,,,,,,,,0.0,96.76955560831193,4.891212453856686,2.3207210713768167,NGC2237,96.76955560831193,4.891212453856686,-154.20680690836852,-3.164060654311813
1041XX,1041394,60652,30816,900.0,1,0,0,1.2.0,0,tile_id=1041394,2024-12-08T04:32:53.128,97.808727,4.482143,2.54,1.309,-51.91,35.45,49.7886,3459.15696,116.3765,70.8595,-56.128,0.0,1.124,-56.96,35.17,WHAM_south_08,62.7871,64.5063,1257.17946,82.0112,100.1788,8.967066,0.0,1.42,-51.13,35.92,grid146,44.7384,5.0648,4090.20411,119.2329,341.78348,-9.0152,83.55,0.4451,-38.2239,1.831,lvmSFrame-00030816.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041394/60652/lvmSFrame-00030816.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030816.fits,60636,,,,,,,,,,0.0,97.808727,4.482143,2.54,NGC2237,97.808727,4.482143,-153.3644430417593,-2.4345908986428606
